,Name,Age,Team,Medal
14425,Jigjidiin Mnkhbat,27.0,Mongolia,Silver
14426,"Pamela Theresa ""Pam"" Jiles",21.0,United States,Silver
14427,Rei Jimbo,22.0,Japan,Bronze
14428,Rei Jimbo,26.0,Japan,Silver
14429,Andrs Jimnez Fernndez,22.0,Spain,Silver
14430,Carlos Jimnez Snchez,32.0,Spain,Silver
14431,Israel Sabdi Jimnez Naez,22.0,Mexico,Gold
14432,Juan Antonio Jimnez Cobo,45.0,Spain,Silver
14433,Ral Alonso Jimnez Rodrguez,21.0,Mexico,Gold
14434,Soraya Jimnez Mendvil,23.0,Mexico,Gold
14435,Jin Deok-San,23.0,South Korea,Silver
14436,Jin Gab-Yong,34.0,South Korea,Gold
14437,Jin Jong-O,24.0,South Korea,Silver
14438,Jin Jong-O,28.0,South Korea,Silver
14439,Jin Jong-O,28.0,South Korea,Gold
14440,Jin Jong-O,32.0,South Korea,Gold
14441,Jin Jong-O,36.0,South Korea,Gold
14442,Jin Pil-Jung,27.0,South Korea,Bronze
14443,Jin Seon-Yu,17.0,South Korea,Gold
14444,Jin Won-Sim,22.0,South Korea,Silver
14445,Jin Ziwei,22.0,China,Gold
14446,Alfrd Jindra,22.0,Czechoslovakia,Bronze
14447,Jan Jindra,20.0,Czechoslovakia,Gold
14448,Jan Jindra,28.0,Czechoslovakia,Bronze
14449,Jing Ruixue,24.0,China,Silver
14450,"Benjamin Wabura ""Ben"" Jipcho",29.0,Kenya,Silver
14451,Marek Jiras,22.0,Czech Republic-1,Bronze
14452,Jaroslav Jik,24.0,Czechoslovakia,Bronze
14453,Jaroslav Jik,28.0,Czechoslovakia,Silver
14454,David Jirka,22.0,Czech Republic,Silver
14455,"Joo ""J"" Alves de Assis Silva",21.0,Brazil,Bronze
14456,Jo Eun-Hui,24.0,South Korea,Silver
14457,Jo Eun-Jeong,24.0,South Korea,Silver
14458,Jo Gi-Hyang,24.0,South Korea,Silver
14459,Jo Hae-Ri,27.0,South Korea,Gold
14460,Jo Hye-Jeong,23.0,South Korea,Bronze
14461,Jo In-Cheol,20.0,South Korea,Bronze
14462,Jo In-Cheol,24.0,South Korea,Silver
14463,Jo Jae-Gi,26.0,South Korea,Bronze
14464,Jo Jun-Ho,23.0,South Korea,Bronze
14465,Jo Min-Seon,24.0,South Korea,Gold
14466,Jo Min-Seon,28.0,South Korea,Bronze
14467,Jo Seok-Hwan,24.0,South Korea,Bronze
14468,Jo Yong-Cheol,23.0,South Korea,Bronze
14469,Jo Yong-Cheol,27.0,South Korea,Bronze
14470,John Louis Joachim,30.0,Western Rowing Club-3,Bronze
14471,"Srgio Lus ""Joo Paulo"" Donizetti",24.0,Brazil,Silver
14472,Brian Gregory Job,16.0,United States,Bronze
14473,Louis Pierre Henri Jobier,44.0,France,Gold
14474,Rolf Jobst,21.0,East Germany,Silver
14475,"Alfred August ""Al"" Jochim",30.0,United States,Silver
14476,Trude Jochum-Beiser,20.0,Austria,Silver
14477,Trude Jochum-Beiser,20.0,Austria,Gold
14478,Trude Jochum-Beiser,24.0,Austria,Gold
14479,Eric Johannesen,24.0,Germany,Gold
14480,Eric Johannesen,28.0,Germany,Silver
14481,Knut Johannesen,22.0,Norway,Silver
14482,Knut Johannesen,26.0,Norway,Silver
14483,Knut Johannesen,26.0,Norway,Gold
14484,Knut Johannesen,30.0,Norway,Gold
14485,Knut Johannesen,30.0,Norway,Bronze
14486,Herman Horn Johannessen,36.0,Norway,Bronze
14487,Otto Olavus Johannessen,25.0,Norway,Silver
14488,Sigurd Erhardt Amandus Johannessen,24.0,Norway,Silver
14489,"Konrad Jonasson ""Konnie"" Johannesson",23.0,Canada,Gold
14490,Andr Bier Johannpeter,33.0,Brazil,Bronze
14491,Andr Bier Johannpeter,37.0,Brazil,Bronze
14492,Arne Leif Johansen,24.0,Norway,Bronze
14493,Eugen Wilhelm Johansen,36.0,Norway,Silver
14494,Gotfred Svend Kristian Johansen,24.0,Denmark,Silver
14495,Henry Hgfeldt Johansen,32.0,Norway,Bronze
14496,Hjalmar Peter Martin Johansen,19.0,Denmark,Bronze
14497,Jan Johansen,23.0,Norway,Gold
14498,Jan Johansen,27.0,Norway,Bronze
14499,Johan Anker Johansen (-Iversen),26.0,Norway,Silver
14500,Kari Mette Johansen,29.0,Norway,Gold
14501,Kari Mette Johansen,33.0,Norway,Gold
14502,Hans Sigvart Johansen,38.0,Norway,Bronze
14503,Thorsten Arthur Johansen,32.0,Norway,Gold
14504,Claes Edvin Johanson,27.0,Sweden,Gold
14505,Claes Edvin Johanson,35.0,Sweden,Gold
14506,Thomas Mark Mikael Johanson,31.0,Finland,Gold
14507,Bernt Harry Johansson,23.0,Sweden,Gold
14508,Bjrn Olof Johansson,25.0,Sweden,Bronze
14509,Emma Karolina Johansson,24.0,Sweden,Silver
14510,Emma Karolina Johansson,32.0,Sweden,Silver
14511,Erik Gunnar Johansson,24.0,Sweden,Bronze
14512,Gsta Rudolf Torsten Johansson,22.0,Sweden,Bronze
14513,"Anna Teresa Margareta ""Greta"" Johansson (-Brandsten)",17.0,Sweden,Gold
14514,Julius Gustaf Mauritz Johansson,27.0,Sweden,Silver
14515,Henry Johan Johansson,30.0,Sweden,Silver
14516,Carl August Hjalmar Johansson,34.0,Sweden,Gold
14517,Carl August Hjalmar Johansson,38.0,Sweden,Silver
14518,Carl Hugo Johansson,24.0,Sweden,Gold
14519,Carl Hugo Johansson,24.0,Sweden,Bronze
14520,Carl Hugo Johansson,32.0,Sweden,Gold
14521,Carl Hugo Johansson,32.0,Sweden,Bronze
14522,Jens Ingemar Johansson,19.0,Sweden,Silver
14523,Bror Ingemar Ture Johansson,24.0,Sweden,Silver
14524,Irma Elina Johansson (-berg),23.0,Sweden,Bronze
14525,Irma Elina Johansson (-berg),27.0,Sweden,Gold
14526,Ivar Valentin Johansson,29.0,Sweden,Gold
14527,Ivar Valentin Johansson,33.0,Sweden,Gold
14528,Kent-Olle Tommy Johansson,23.0,Sweden,Silver
14529,Rolf Lennart Johansson,22.0,Sweden,Silver
14530,Lars Marcus Johansson,23.0,Sweden,Silver
14531,Gustaf Mauritz Johansson (-Fritzing),43.0,Sweden,Silver
14532,Gustaf Mauritz Johansson (-Fritzing),43.0,Sweden,Bronze
14533,Arne Mikael Johansson,21.0,Sweden,Bronze
14534,Nils ke Torsten Johansson (-Ingwe),23.0,Sweden,Silver
14535,Nils-Rune Tommy Johansson,25.0,Sweden,Silver
14536,Paavo (Paul-) Johansson (-Jaale),24.0,Finland,Bronze
14537,Per Lennart Johansson,17.0,Sweden,Bronze
14538,Per Lennart Johansson,21.0,Sweden,Bronze
14539,Carl Richard Johansson,25.0,Sweden,Silver
14540,Per Arne Roger Johansson,26.0,Sweden,Gold
14541,Rune Arnold Georg Johansson,31.0,Sweden,Bronze
14542,Sven Vge Kenneth Johansson,35.0,Sweden,Bronze
14543,Sven Bertil Johansson,24.0,Sweden,Gold
14544,Sven Olof Gunnar Johansson (-Tumba),20.0,Sweden,Bronze
14545,Sven Olof Gunnar Johansson (-Tumba),32.0,Sweden,Silver
14546,Karl Thomas Conny Johansson,33.0,Sweden-2,Silver
14547,Thure Emmanuel Johansson,35.0,Sweden,Bronze
14548,Karl Tomas Ingemar Johansson,26.0,Sweden,Bronze
14549,Karl Tomas Ingemar Johansson,30.0,Sweden,Silver
14550,Ulf Lennart Johansson,24.0,Sweden,Bronze
14551,"Frans William ""Viljam"" Johansson",25.0,Finland,Silver
14552,Therese Johaug,21.0,Norway,Gold
14553,Therese Johaug,25.0,Norway,Bronze
14554,Therese Johaug,25.0,Norway,Silver
14555,Georges douard Johin,22.0,France,Silver
14556,Georges douard Johin,22.0,France,Gold
14557,Kenji Johjima,28.0,Japan,Bronze
14558,"Sabine John (Mbius-, -Paetz)",30.0,East Germany,Silver
14559,Louise Jhncke (-Tjrnqvist),24.0,Sweden,Bronze
14560,Helen Eileen Johns (-Carroll),17.0,United States,Gold
14561,Bjarne Johnsen,20.0,Norway,Gold
14562,Erik Stein Johnsen,22.0,Norway,Silver
14563,Erik Stein Johnsen,22.0,Norway,Bronze
14564,Robert Jacob Johnsen,23.0,Denmark,Gold
14565,Vibeke Johnsen,19.0,Norway,Silver
14566,Allen Kenneth Johnson,25.0,United States,Gold
14567,Ashleigh Johnson,21.0,United States,Gold
14568,"Benjamin Sinclair ""Ben"" Johnson, Jr.",22.0,Canada,Bronze
14569,"William Dean ""Bill"" Johnson",23.0,United States,Gold
14570,"Richard Andrew ""Butch"" Johnson",40.0,United States,Gold
14571,"Richard Andrew ""Butch"" Johnson",45.0,United States,Bronze
14572,Carl Edward Johnson,21.0,United States,Silver
14573,"Charles Frithiof ""Charley"" Johnson",33.0,United States,Bronze
14574,"Christopher Omar ""Chris"" Johnson",20.0,Canada,Bronze
14575,"Cornelius Cooper ""Corny"" Johnson",22.0,United States,Gold
14576,Courtney Anne Johnson (Young-),26.0,United States,Silver
14577,"David Alan ""Dave"" Johnson",29.0,United States,Bronze
14578,David Charles Johnson,21.0,United States,Gold
14579,Derek James Neville Johnson,23.0,Great Britain,Silver
14580,Derek James Neville Johnson,23.0,Great Britain,Bronze
14581,Robert Earl Johnson,33.0,United States,Bronze
14582,Robert Earl Johnson,33.0,United States,Silver
14583,Emma Clare Johnson,16.0,Australia,Bronze
14584,Erik Robert Johnson,21.0,United States,Silver
14585,Ernest Alfred Johnson,19.0,Great Britain,Bronze
14586,Ernest Alfred Johnson,23.0,Great Britain,Bronze
14587,Folke Johnson,24.0,Erna Signe,Silver
14588,Francis Lee Johnson,25.0,United States,Gold
14589,"Gregory ""Greg"" Johnson",22.0,Canada,Silver
14590,"Herbert Henry ""Harry"" Johnson",20.0,Great Britain,Bronze
14591,Viktor Hugo Johnson,40.0,Slaghoken,Silver
14592,"John Joseph Louis ""Jack"" Johnson, III",23.0,United States,Silver
14593,Jan Eric Johnson,21.0,United States,Bronze
14594,Jenna Leigh Johnson,16.0,United States,Gold
14595,Jenna Leigh Johnson,16.0,United States,Silver
14596,"Katherine ""Kate"" Johnson",25.0,United States,Silver
14597,"Kathryn Louise ""Kath"" Johnson",25.0,Great Britain,Bronze
14598,"Kathleen Ann ""Kathy"" Johnson (-Clarke)",24.0,United States,Silver
14599,"Kathleen Ann ""Kathy"" Johnson (-Clarke)",24.0,United States,Bronze
14600,Lawrence Clayton Johnson,26.0,United States,Silver
14601,Lon douard Johnson,32.0,France,Bronze
14602,Lon douard Johnson,44.0,France,Silver
14603,Terence Lloyd Johnson,48.0,Great Britain,Bronze
14604,"Earvin ""Magic"" Johnson, Jr.",32.0,United States,Gold
14605,Mark Einar Johnson,22.0,United States,Gold
14606,Marvin L. Johnson,18.0,United States,Bronze
14607,Michael Duane Johnson,24.0,United States,Gold
14608,Michael Duane Johnson,28.0,United States,Gold
14609,Michael Duane Johnson,33.0,United States,Gold
14610,Paul Herbert Johnson,24.0,United States,Gold
14611,"Phyllis Wyatt Johnson (Squire-, -Waite)",21.0,Great Britain-1,Silver
14612,"Phyllis Wyatt Johnson (Squire-, -Waite)",33.0,Great Britain-1,Bronze
14613,Rafer Lewis Johnson,21.0,United States,Silver
14614,Rafer Lewis Johnson,25.0,United States,Gold
14615,Scott Philip Johnson,23.0,United States,Gold
14616,Shannon Regina Johnson,29.0,United States,Gold
14617,Shawn Machel Johnson (-East),16.0,United States,Silver
14618,Shawn Machel Johnson (-East),16.0,United States,Gold
14619,Sheryl Ann Johnson,26.0,United States,Bronze
14620,Sonja Johnson,40.0,Australia,Silver
14621,Steele Alexander Johnson,20.0,United States,Silver
14622,Steve Johnson,26.0,United States-2,Bronze
14623,Sven Olof Johnson,20.0,Sweden,Gold
14624,Horace Thomas Johnson,21.0,Great Britain,Silver
14625,Horace Thomas Johnson,33.0,Great Britain,Silver
14626,"Philip Anthony ""Tony"" Johnson",27.0,United States,Silver
14627,Victor Louis Johnson,24.0,Great Britain,Gold
14628,Wilfrid Alexander Johnson,22.0,Great Britain,Silver
14629,William Roy Johnson,21.0,United States,Gold
14630,Yudel Johnson Cedeno,23.0,Cuba,Silver
14631,Sheena Johnson-Tosta,25.0,United States,Silver
14632,Anders Johnsson,29.0,Sweden,Silver
14633,Ernst Georg Johnsson,26.0,Sweden,Bronze
14634,Nils Gustaf Johnsson (-Weidel),18.0,Sweden,Gold
14635,Rolf Vilhelm Oscar Johnsson,18.0,Sweden,Gold
14636,"Abigail Louise ""Abby"" Johnston",22.0,United States,Silver
14637,Albert Johnston,24.0,Galt Football Club,Gold
14638,"Herbert Arthur ""Bert"" Johnston",22.0,Great Britain,Silver
14639,"Donald Hendrik ""Don"" Johnston",20.0,United States,Gold
14640,"Peter Gregory ""Greg"" Johnston",29.0,New Zealand,Bronze
14641,Marshall Lawrence Johnston,26.0,Canada,Bronze
14642,Rebecca Ann Johnston,20.0,Canada,Gold
14643,Rebecca Ann Johnston,24.0,Canada,Gold
14644,Banner Carruthers Johnstone,25.0,Leander Club-1,Gold
14645,Robin Talbot Johnstone,18.0,Great Britain,Silver
14646,Jennifer Claire Joines (-Tamas),25.0,United States,Silver
14647,Rajko Jokanovi,24.0,Serbia and Montenegro,Bronze
14648,Nikola Joki,21.0,Serbia,Silver
14649,Predrag Joki,21.0,Serbia and Montenegro,Silver
14650,Jerzy Pawe Jokiel,20.0,Poland,Silver
14651,Jussi Petteri Jokinen,22.0,Finland,Silver
14652,Jussi Petteri Jokinen,30.0,Finland,Bronze
14653,Olli Veli Pekka Jokinen,27.0,Finland,Silver
14654,Olli Veli Pekka Jokinen,31.0,Finland,Bronze
14655,Olli Veli Pekka Jokinen,35.0,Finland,Bronze
14656,Maro Jokovi,24.0,Croatia,Gold
14657,Maro Jokovi,28.0,Croatia,Silver
14658,Guillaume Joli,27.0,France,Gold
14659,Wouter Jolie,27.0,Netherlands,Silver
14660,Allison Blair Jolly (-Elliot),32.0,United States,Gold
14661,Pascal Jolyot,21.0,France,Silver
14662,Pascal Jolyot,21.0,France,Gold
14663,Pascal Jolyot,26.0,France,Bronze
14664,Karl Arthur Jonath,22.0,Germany,Bronze
14665,Karl Arthur Jonath,22.0,Germany,Silver
14666,"Alfred ""Al"" Jones",22.0,United States,Bronze
14667,Asjha Takera Jones,31.0,United States,Gold
14668,Barbara Pearl Jones (-Slater),15.0,United States,Gold
14669,Barbara Pearl Jones (-Slater),23.0,United States,Gold
14670,"Benjamin ""Ben"" Jones",26.0,Great Britain,Gold
14671,"Benjamin ""Ben"" Jones",26.0,Great Britain,Silver
14672,"Reuben Samuel ""Ben"" Jones",35.0,Great Britain,Gold
14673,"Robert Clyde ""Bobby"" Jones",20.0,United States,Silver
14674,Brenda Jones (-Carr),23.0,Australia,Silver
14675,"Burwell Otis ""Bumpy"" Jones",19.0,United States,Gold
14676,Carolyn Jones (-Young),22.0,United States,Bronze
14677,"Christopher ""Chris"" Jones",35.0,Great Britain,Gold
14678,Cullen Andrew Jones,24.0,United States,Gold
14679,Cullen Andrew Jones,28.0,United States,Silver
14680,Cullen Andrew Jones,28.0,United States,Gold
14681,David Henry Jones,20.0,Great Britain,Bronze
14682,Dwight Elmo Jones,20.0,United States,Silver
14683,Earl M. Jones,20.0,United States,Bronze
14684,Esther B. Jones,23.0,United States,Gold
14685,"Harold Alfred ""Harry"" Jones",37.0,Santa Maria,Silver
14686,Hayes Wendell Jones,22.0,United States,Bronze
14687,Hayes Wendell Jones,26.0,United States,Gold
14688,Jacque Dewayne Jones,21.0,United States,Bronze
14689,Jade Louise Jones,19.0,Great Britain,Gold
14690,Jade Louise Jones,23.0,Great Britain,Gold
14691,Jennifer Judith Jones,39.0,Canada,Gold
14692,"Jennifer Marie ""Jenny"" Jones",33.0,Great Britain,Bronze
14693,"John Wesley ""Johnny"" Jones",18.0,United States,Gold
14694,K. C. Jones,24.0,United States,Gold
14695,"Kenneth Jeffrey ""Ken"" Jones",26.0,Great Britain,Silver
14696,Leisel Marie Jones,15.0,Australia,Silver
14697,Leisel Marie Jones,18.0,Australia,Bronze
14698,Leisel Marie Jones,18.0,Australia,Silver
14699,Leisel Marie Jones,18.0,Australia,Gold
14700,Leisel Marie Jones,22.0,Australia,Gold
14701,Leisel Marie Jones,22.0,Australia,Silver
14702,Leisel Marie Jones,26.0,Australia,Silver
14703,"Louis Woodard ""Lou"" Jones, III",24.0,United States,Gold
14704,Luuka Jones,27.0,New Zealand,Silver
14705,Marion Jones (-Farquhar),20.0,United States,Bronze
14706,Marion Jones (-Farquhar),20.0,United States/Great Britain,Bronze
14707,"Marion Lois Jones (-Hunter, -Montgomery, -Thompson)",24.0,United States,Gold
14708,Megan Victoria Jones,31.0,Australia,Silver
14709,Michellie Yvonne Jones,31.0,Australia,Silver
14710,"Nathaniel Henry ""Nate"" Jones",23.0,United States,Bronze
14711,Orus W. Jones,37.0,United States Golf Association-3,Bronze
14712,"Patricia ""Pat"" Jones (-Dalziel)",17.0,Canada,Bronze
14713,"Randal ""Randy"" Jones",32.0,United States-1,Silver
14714,"Samuel Symington ""Sam"" Jones",24.0,United States,Gold
14715,Stanley Lawrence Jones,24.0,England-1,Silver
14716,"Stephanie ""Steffi"" Jones",27.0,Germany,Bronze
14717,"Stephanie ""Steffi"" Jones",31.0,Germany,Bronze
14718,"Susanne Jean ""Suzy"" Jones (-Roy)",20.0,United States,Gold
14719,"Wallace Clayton ""Wally"" Jones",22.0,United States,Gold
14720,Walter John Henry Jones,41.0,Hurlingham-2,Silver
14721,"Larry Lee ""Zeke"" Jones",25.0,United States,Silver
14722,Marcia Ingram Jones Smoke,23.0,United States,Bronze
14723,"Roy Levesta Jones, Jr.",19.0,United States,Silver
14724,Jong Ok-Jin,27.0,North Korea,Bronze
14725,Jong Yeu-Jeng,18.0,Chinese Taipei,Silver
14726,Somjit Jongjohor,33.0,Thailand,Gold
14727,Arnold Jonke,29.0,Austria,Silver
14728,Kelly Maria Jonker,22.0,Netherlands,Gold
14729,Kelly Maria Jonker,26.0,Netherlands,Silver
14730,Pierre Jonqures d'Oriola,32.0,France,Gold
14731,Pierre Jonqures d'Oriola,44.0,France,Gold
14732,Pierre Jonqures d'Oriola,44.0,France,Silver
14733,Pierre Jonqures d'Oriola,48.0,France,Silver
14734,Kristina Birgitta Jnsson (-Breed),18.0,Sweden,Silver
14735,Carl Jonsson,26.0,Sweden,Gold
14736,Karl Emil Jnsson,28.0,Sweden,Bronze
14737,Karl Gustaf Jonsson,24.0,Sweden,Silver
14738,Gustaf Adolf Jonsson,28.0,Sweden,Silver
14739,Gustaf Adolf Jonsson,32.0,Sweden,Gold
14740,Gustaf Adolf Jonsson,40.0,Sweden,Bronze
14741,John Henry Jonsson (-Klarne),24.0,Sweden,Bronze
14742,Jan Gunnar Jnsson,28.0,Sweden,Bronze
14743,Jonas Engelbrekt Jonsson,44.0,Sweden,Bronze
14744,Ulf Peter Jrgen Jnsson,21.0,Sweden,Gold
14745,Ulf Peter Jrgen Jnsson,33.0,Sweden,Gold
14746,Per Anders Kenny Jnsson,19.0,Sweden,Gold
14747,Per Anders Kenny Jnsson,31.0,Sweden,Gold
14748,Karl Niklas Jonsson,28.0,Sweden,Silver
14749,"Sven Olof ""Sven-Olof"" Jonsson",27.0,Sweden,Gold
14750,Alf Tomas Jonsson,19.0,Sweden,Bronze
14751,Alf Tomas Jonsson,33.0,Sweden,Gold
14752,Gsta Valdemar Jnsson-Frndfors,20.0,Sweden,Bronze
14753,Gsta Valdemar Jnsson-Frndfors,32.0,Sweden,Silver
14754,Joo Hyun-Jung,26.0,South Korea,Gold
14755,Istvn Jos,27.0,Hungary,Silver
14756,Peter Joppich,29.0,Germany,Bronze
14757,"William Conrad ""Bill"" Jordan",21.0,United States,Gold
14758,"Hyland DeAndre Jordan, Jr.",28.0,United States,Gold
14759,Michael Jeffrey Jordan,21.0,United States,Gold
14760,Michael Jeffrey Jordan,29.0,United States,Gold
14761,Shaun M. Jordan,20.0,United States,Gold
14762,Shaun M. Jordan,24.0,United States,Gold
14763,Timothe Jordan,35.0,Union des Socits Franais de Sports Athletiques,Silver
14764,Olav Jordet,24.0,Norway,Bronze
14765,Olav Jordet,28.0,Norway,Silver
14766,Jorge Edson Souza de Brito,25.0,Brazil,Gold
14767,"Daniel Ploug ""Dan"" Jorgensen",20.0,United States,Gold
14768,"Daniel Ploug ""Dan"" Jorgensen",24.0,United States,Bronze
14769,Gwen Rosemary Jorgensen (-Lemieux),30.0,United States,Gold
14770,Janel Simone Jorgensen (-McArdle),17.0,United States,Silver
14771,Hans-Georg Jrger,32.0,Germany,Bronze
14772,"Jorge Jos ""Jorginho"" de Amorim Campos",24.0,Brazil,Silver
14773,Nodar Jorjik'ia,30.0,Soviet Union,Silver
14774,"Jos Mara ""Jos Mari"" Romero Poyn",21.0,Spain,Silver
14775,Gustaf Enar Josefsson,35.0,Sweden,Bronze
14776,Curtis Shayne Joseph,34.0,Canada,Gold
14777,Fabian Gerard Joseph,26.0,Canada,Silver
14778,Fabian Gerard Joseph,28.0,Canada,Silver
14779,"Ronald Bert ""Ron"" Joseph",19.0,United States-1,Bronze
14780,Vivian Laureen Joseph,15.0,United States-1,Bronze
14781,Karen Julia Josephson,24.0,United States,Silver
14782,Karen Julia Josephson,28.0,United States,Gold
14783,Sarah Gay Josephson,24.0,United States,Silver
14784,Sarah Gay Josephson,28.0,United States,Gold
14785,Anthony Oluwafemi Olaseni Joshua,22.0,Great Britain,Gold
14786,"Anton ""Ante"" Josipovi",22.0,Yugoslavia,Gold
14787,Marion Josserand,23.0,France,Bronze
14788,Frdrique Chantal Marthe Jossinet,28.0,France,Silver
14789,Fernand Jourdant,29.0,France,Gold
14790,Andr Ren Jousseaum,38.0,France,Gold
14791,Andr Ren Jousseaum,42.0,France,Silver
14792,Andr Ren Jousseaum,53.0,France,Silver
14793,Andr Ren Jousseaum,53.0,France,Gold
14794,Andr Ren Jousseaum,57.0,France,Bronze
14795,Sergjus Jovaia,25.0,Soviet Union,Bronze
14796,Sergjus Jovaia,37.0,Lithuania,Bronze
14797,Marija Jovanovi,26.0,Montenegro,Silver
14798,Miodrag Jovanovi,26.0,Yugoslavia,Silver
14799,Nevena Jovanovi,26.0,Serbia,Bronze
14800,"Edward ""Ed"" Jovanovski",25.0,Canada,Gold
14801,Boidar Jovi,24.0,Croatia,Gold
14802,Stefan Jovi,25.0,Serbia,Silver
14803,"Gregory Andrew ""Greg"" Joy",20.0,Canada,Silver
14804,"Rebecca Susan ""Bec"" Joyce",25.0,Australia,Bronze
14805,"Richard John ""Dick"" Joyce",22.0,New Zealand,Gold
14806,"Richard John ""Dick"" Joyce",26.0,New Zealand,Gold
14807,"Joseph ""Joe"" Joyce",30.0,Great Britain,Silver
14808,Kara Lynn Joyce,18.0,United States,Silver
14809,Kara Lynn Joyce,22.0,United States,Silver
14810,Kevin Francis Joyce,21.0,United States,Silver
14811,"Alfredrick Alphonzo ""Al"" Joyner",24.0,United States,Gold
14812,"Jacqueline ""Jackie"" Joyner-Kersee",22.0,United States,Silver
14813,"Jacqueline ""Jackie"" Joyner-Kersee",26.0,United States,Gold
14814,"Jacqueline ""Jackie"" Joyner-Kersee",30.0,United States,Bronze
14815,"Jacqueline ""Jackie"" Joyner-Kersee",30.0,United States,Gold
14816,"Jacqueline ""Jackie"" Joyner-Kersee",34.0,United States,Bronze
14817,"Jarosawa Jwiakowska-Bieda (-Ringer, -Zdunkiewicz)",23.0,Poland,Silver
14818,Aage Jrgensen,20.0,Denmark,Silver
14819,Alfred Jrgensen (Frkrgaard),21.0,Denmark,Silver
14820,Arne Jrgensen,22.0,Denmark,Silver
14821,Casper Jrgensen,22.0,Denmark,Silver
14822,Emil Ludvig Peter Jrgensen,30.0,Denmark,Silver
14823,Emma Aastrand Jrgensen,20.0,Denmark,Silver
14824,Harry Jrgensen,22.0,Denmark,Bronze
14825,Morten Jrgensen,23.0,Denmark,Gold
14826,Morten Jrgensen,27.0,Denmark,Bronze
14827,Morten Jrgensen,31.0,Denmark,Silver
14828,Anton Oving Orla Jrgensen,23.0,Denmark,Gold
14829,Paul Lindemark Jrgensen,52.0,Denmark,Silver
14830,Peter Oscar Jrgensen,25.0,Denmark,Bronze
14831,Poul Preben Jrgensen,20.0,Denmark,Bronze
14832,Sigurd Gersdorf Jrgensen,24.0,Norway,Gold
14833,Silje Jrgensen,23.0,Norway,Gold
14834,Viktor Jrgensen,28.0,Denmark,Bronze
14835,Ju Hyeong-Jun,22.0,South Korea,Silver
14836,Ju Min-Jin,18.0,South Korea,Gold
14837,Ju Se-Hyeok,32.0,South Korea,Silver
14838,Juan Guilherme Nunes Jesus,21.0,Brazil,Silver
14839,Alberto Juantorena Danger,25.0,Cuba,Gold
14840,Osmany Juantorena Portuondo,30.0,Italy,Silver
14841,"Ricardo ""Rocky"" Jurez",20.0,United States,Silver
14842,"Isabel Rose Mercy ""Queenie"" Judd (-Heritage)",18.0,Great Britain,Bronze
14843,Claus Ludvig Juell,18.0,Eleda,Gold
14844,Ramn Jufresa Lluch,26.0,Spain,Silver
14845,Medeya Jugeli,26.0,Soviet Union,Gold
14846,Medeya Jugeli,26.0,Soviet Union,Silver
14847,Istvn Juhsz,23.0,Hungary,Gold
14848,Pter Juhsz,24.0,Hungary,Silver
14849,Katalin Juhsz-Nagy (-Tth),27.0,Hungary,Silver
14850,Katalin Juhsz-Nagy (-Tth),31.0,Hungary,Gold
14851,Christian Willumsen Juhl,21.0,Denmark,Gold
14852,Kamilla Rytter Juhl,32.0,Denmark,Silver
14853,Clas Patrik Juhlin,23.0,Sweden,Gold
14854,Hamilton Dawson Jukes,28.0,Great Britain,Bronze
14855,Mirna Jukic,22.0,Austria,Bronze
14856,Zigmas Jukna,25.0,Soviet Union,Silver
14857,Zigmas Jukna,33.0,Soviet Union,Bronze
14858,Alfons Julen,24.0,Switzerland,Gold
14859,Anton Julen,25.0,Switzerland,Gold
